text,stars,date
I have been here a couple of times and I have always enjoyed myself  This last time I went was during brunch  when I usually go for dinner  Honestly  going their for brunch on a Saturday  was different becuase the staff was a little awkward  The server we had was never confident in her answers when asking her questions if we can substitute an item with another  When my friend asked her to substitute an item  she had to go ask her manager and the server never came back  During the same time  a different friend of mine was putting her left overs in the to go box to take home  and a completely different server said   I will wait until your done  so I don t have to make two     trips   Like seriously  There is no one here  your making yourself come across lazy and making us feel awkward  Different servers throughout this place were just eyeing on things that they can take away from your table  I think some of the brunch staff are lazy compared to the night servers   Other than that the food is a   Star  It has always been going  weather it s for brunch or dinner ,4,2019-02-03
tried all the beers and they were all so strong and to favorable    I absolutely love draft beet  but I couldn t drink any of theirs   why can t a microbrewery make a beer for those who don t want to drink something that taste like toxic waste or had    oranges in each glass   Fun atmosphere   good service    I think their prices are quite high    but I could live with high prices if I could get an awesome tasting beer with my food    which is the main reason why I went there   Tried to find a beer similar to blue moon but everything I was so so harsh and strong        I wish brewmasters would understand not everybody wants a stout beer or a strong IPA ,3,2019-01-03
Great beer selection  we tried twelve varieties    flights of four   Not a bad one in the lot  depending on your preference  They ranged from the light and fruity  not my style  personally  to the thick and hearty  more my speed   Of you like the heavier style  I went with the last four on their menu and enjoyed them all   The food was really good  I highly recommend the buffalo chicken dip for an appetizer and the chicken and waffles  The brocket mac and cheese was tasty as well  Service was great   Parking is a little limited  They have a great outside area but it gets full during busy times and you may have to wait for that sweet spot ,5,2019-06-21
I still love this place but I m updating my comments due to the crazy dynamic some parents are creating for everyone else   I love kids  I have four   I love meeting my friends and their kids here      What I don t love is watching parents completely ignoring their kids and letting them run and scream shriek constantly across the business for over an hour   Last night   couples let their   or   children create complete havoc in the back area  they put what appeared to be a    to    year old girl in charge of several younger kids   The staff and several patrons suggested to the group that what they were doing was disruptive and at times dangerous  the boy s climbed up into a portion of the fence border area and disappeared for a bit   one little girl came up behind some patrons and just grabbed the leash of a dog and tried to pull it away      they moved dozens of rocks to the fountain  when they weren t throwing them   It got so bad that a half dozen patrons just decided to leave the bar area and go somewhere else    It was to the point that a bouncer would have been called in if these had been adults   When all of this was brought to the attention of so called parents they didn t even bother to get out of their seats   Don t ruin this awesome place for the rest of us ,5,2016-10-26
Yet again  another fabulous time we had at OHSO  The Popcycle Blonde is my absolute fav beer ever and the AZ Burger was scrumptious  Not to mention it was a perfectly cooked med well  Thanks again OHSO for an outstanding time  Cheers ,5,2018-12-16
I ve finally completed my trifecta of reviews for OHSO  PV being the newest location  but same old OHSO fun  If you have read my reviews I was actually hard on OHSO at first but after giving it another chance I ve grown to appreciate how good these locations can be    First off I love craft beer and OHSO has plenty if it  They also brew at their Arcadia location and look to be brewing here soon  They always have a great lineup of rotating beer taps    Second the food is actually really good  I ve eaten at All of the locations and I love their steak and fries and come on Sunday s for their BBQ  I saw they were offering a  luau for April but sadly didn t get a chance to come    In my opinion this location is the most dog friendly  They have a large patio here and even have a green area for dogs to run and have a giant water fountain for dog bowls  I have Shih Tzus and plan on bringing them here soon    I also think that the PV location is larger than the other two  This location has plenty of sitting especially on the patio    Can t really write much more without repeating myself on my reviews on the other two locations  But I really did like this PV location  Hopefully they open a west side location soon   Oh checkout their late night happy hour  Pitchers of AZ beer for     Can t beat it ,5,2015-05-12
I can t believe I haven t written a review here yet  We ve been coming here since they opened  Good food  great beer  awesome brunch and a fun place to hang out  Whether you re alone or with    people  you will be well taken care of by the stellar service    We love almost everyone that has waited on us ,5,2016-10-07
My fianc  and I went on a Saturday night at     and they said it would be a    minute wait so we decided to wait since    minutes is not that bad     minutes go by and we check in they say    more minutes     minutes go by decided to check in once more and they said another    minutes  We decided to wait since we already waited so long  Those    minutes go by and and the host says another    minutes  We decided to leave since that is absolutely ridiculous  Learn to quote properly it is not that hard    If the host quoted the right amount of time from the start we would have never waited that long since that is absolutely ridiculous  And another thing is don t allow people to sit at a table for two hours when there is a two hour long wait  learn how to run a restaurant people ,1,2015-04-12
Very good food and fun atmosphere  The brisket Mac and cheese is my go to every time  I love Mac and cheese and get it at every restaurant that has it on the menu  This one is by far one of the best  Their patio is also very fun even when it s hot outside it is still nice ,5,2017-03-10
This home grown vodka is great    vodka   The happy hour menu is adequate to good  The bartender let me order the kids chicken strips and so I was happy   The vibe here is great and if I wrote a review every time I stopped people might wonder about the amount of vodka that I consume  LOL  I like to work from my laptop at the bar or at a quiet table outside during the day ,5,2017-09-08
This place is the JAM   If only San Diego had the same amount of land as PV  This place is huge   Indoor seating  outdoor seating  and a patio full of games  live music  sports on tv and more  A beer lovers paradise  Literally after dragging my parter around town all weekend with my bestie  this place was his sunday night reward  You should have seen his eyes light up and the grin on his face   It s been a while since I was here and now I m posting this review  but I can t say my food was bad or just plain good    whatever I ordered was great    Note  this place is probably a very good date spot ,5,2017-02-05
Came here on Easter Sunday  Atmosphere was great  love how it s pet friendly  even saw a pot belly pig   and the staff was fantastic  Only complaint would be that my chicken seemed over cooked and dry  I m sure if I said something they would have gladly taken care of it  but it was still edible  My girlfriend ordered a burger and that was to die for   I ll try it again  but will probably stick to their beef and pork and pass on the chicken ,4,2018-04-08
Finally tried the OHSO Monte Cristo and I wasn t disappointed   It was delicious  the Black Forest ham with the Swiss cheese was very good  What put it over the top was the raspberry compote  the flavor with the ham and Swiss combined with the French toast bread was just perfect  I think I may have found a new favorite  ,4,2017-07-30
I ve been here once for happy hour and the service was horrible  I was there for an hour and a half and did not get food or a drink  Yes I could have gone up to the bar and stood there and begged for attention for    minutes like my friends did  but I m used to places like old town dos gringos that has a similar layout and atmosphere  yet makes sure you have food and drinks every    minutes  I m sure Ohso is making enough money as is  but they could be making a lot more by if they wanted to ,1,2017-04-06
Huge location and great service  I wish they had the breakfast flatbread like at Arcadia but everything else is great,4,2015-11-26
Loved it    The outdoor seating is awesome and the gaming area was so fun   Kept our   teenage boys busy while we waited for food   Food was really good too   Loved the design aspects with tap handles and lots of steel structures   Super cool   Great job OHSO   ,5,2016-03-24
The entire experience was amazing  Our waiter Sam G had a ton of personality and was very accommodating  It was our first visit and he guided us through the menu and gave us a few suggestions  although I don t think we could have made a bad choice on the menu  We split the fruity pebble French toast and the chicken and waffles  Both were phenomenal and to add to the value  all of the meals come with a mimosa or a local beer  We will definitely return to try some of the OHSO beers and the Hawaiian BBQ  I definitely recommend making a visit  ,5,2018-07-22
Waited    minutes to be sat when numerous empty tables were available  but not cleaned    Once seated we waited another    minutes for service  Service received was abrupt and abrasive  nothing felt welcoming  Beer menu was a   out of    Atmosphere  had there been good service  could have been   out of    Can t recommend ,2,2016-03-21
Great food  great service  great mimosas  Thanks for a well worth it Sunday brunch  We ll be back for sure ,4,2017-05-11
Yum  Also another great spot by our house  We pretty much love everything  Including the beer   We frequent this place because it s dog friendly  and our pups LOVE the free homemade dog treats   All   of ya leave happy    I d recommend the French fries  guac  chicken and waffles and any beer on tap    The outside setting is amazing too  They ve got a really kick ass beer tap water fountain  only dispensing water unfortunately   game for kids  an outdoor bar  and a really comfy seating area ,5,2018-04-17
Good food  decent beer  I give it   out of   stars  The one on Indian school is better but this one was god too ,4,2015-11-10
One of my neighbors was telling me about this restaurant and I kid you not it was worth every bit of    minute drive  The environment was really good  the food was very reasonably priced  the drinks were good and it was pet friendly which was a very unique and fun way for me to experience a restaurant because I have a dog and my dog would love this restaurant  They even have food for dogs  If you re in Arizona or passing through Arizona this particular location is a spot where you definitely want to visit and have breakfast  brunch  lunch or dinner you will not be disappointed  The Mamosa s had just enough champagne and orange juice and the chicken and waffles were on point  The syrup tasted like real maple syrup not that maple syrup that you buy at the grocery store that s full of added preservatives or whatever the word is called the Sarah tasted very very original it was different from any syrup that I tasted in the waffles were toasted just right to where they weren t overcooked and they were undercooked  The chicken was seasoned to the point where I could ve just ate the chicken and waffles by itself but I ve got a sweet tooth so you know I had to dip it in the syrup  Long story short if you re reading this and you re not on your way to this restaurant get up and go NOW    ,5,2018-10-20
Great vibe   I m not a beer drinker but I went here with friends  The atmosphere is SUPER fun  The good vibes are infectious   We ordered the pretzel board  crab wontons  salmon  and a brisket sandwich  The food was delicious  The wait staff was incredibly attentive  Overall great place  ,5,2016-10-01
OHSO wonderful   My dog loves this place and I do too   Sunday Brunch is the place to be and what an amazing beer selection   I love their dollar samples   Let s me have a variety of beers and their small enough that I can keep them coming without it getting warm from the summer heat ,5,2017-09-07
Honestly just came for drinks    Sat outside  turned on the heaters  drank n played lil ping pong sipn on drafts    Our boy kept the glasses full  so zero complaints ,5,2017-01-28
Fantastic  My son had the chicken tenders  loved them  I split the Burger   Cheese with my wife with a side of the jalape o polenta  Everything was perfect and delicious ,5,2018-09-03
Great gluten free menu  Friendly staff but you need to bring back the pork wings  They were the BEST  Or some other gluten free wings  PLEASE   BRINGBACKTHEWINGS,5,2018-11-11
I m not sure who would not give this place   stars   The outdoor seating is great and with all the games  ping pong  corn hole  etc   and the water features  it makes it a great place for brunch after youth football or baseball  our   year old boy loves it  is always occupied and always makes new friends   The food   yup      of it is top notch   The cheeseboard is great   Sometimes I feel they pre make some of the brunch food  but the majority of the time it s fresh and tasty   And  it always comes out really fast   The brunch deals get you a glass of champagne or a beer with your meal   It s a good excuse for a Saturday morning beer and then ultimately a lazy day   I guess I don t need to drink it  but instead we just don t come here every weekend   Weekend nights     PM  are way too busy   We ve tried a few times  but just don t have it in us to wait    minutes to sit and eat  especially when the boy is with us   We typically will head north to Haymaker s       min wait  or Blue     usually no wait   but no one local can compare to this atmosphere   Another great addition to the local community   We re glad you re in our backyard and look forward to more lazy Saturday s   Chris Birchby,5,2016-02-29
Great outdoor dog friendly restaurant  Can get busy  but it s worth the wait  Service is generally good  Food is good  try the Diablo burger   Games and and great place to relax ,4,2016-04-22
This place has the best burgers I ve ever had  the diablo burger is my favorite  They also have a cool vibe  You can bring your dogs to the outdoor area and they have ping pong tables and cornhole set up outside along with some other games  They also have several big A Cs outside so even in the Phoenix summer it isn t too hot ,5,2016-04-24
I LOVE THIS PLACE     I would first like to say that anyone that has had less than a stellar experience should definitely try it out again  Everything about O H S O  the atmosphere  the food  and the DOGS make it reign supreme in my book    Sitting outside on their beautiful patio  I was greeted promptly by a warm smile and a cold glass of water with a cucumber slice for myself and my dog   My server was very informative about the menu and pointed me in the right direction for both food and drink    I wanted something somewhat light but still hardy  I went with their new  Hot Chick  sandwich with a side of grilled asparagus  For my drink  I ordered their classic Mule  The drink arrived very fast and when I took the first sip  I was B L O W N away  Their mules pack a tangy punch with their fresh ginger and homemade vodka  It was so refreshing and could be potentially dangerous      The food arrived in a giant skillet which gave it a unique and whimsical look to it  When I took my first bite of my Hot Chick  I died and went to fried chicken sandwich HEAVEN  The bun was sweet and light but held the sandwich perfectly together   I hate when I take a bite and everything falls out of the bottom  The fried chicken was cooked to perfection and the buffalo sauce that was dressed on it was the ultimate ratio to sauce and meat  The blue cheese dressing was tangy but not toooo overpowering  So even if you don t like blue cheese  their sauce will change your mind  The apple slaw added a light crunch that the heavy sandwich needed  The asparagus was also grilled perfectly and seasoned just right  As you can tell   I had a great lunch at O H S O    This place made me so happy and who knew a restaurant could make you feel that way           in my book for food drink  SERVICE  including the bartenders cause their drinks rock   the hosts  the atmosphere  and everything else      PS  If you didn t read the whole review  I ll get straight to the point   GO TO OHSO  ,5,2016-06-23
Great atmosphere  love eating on the patio outdoors  Loved the beer and even took a growler home it was so tasty  I ll be back again and again ,5,2016-04-29
This place is great for group family outings  We sat outside on the patio with a large group  the misters and fans really helped with keeping it comfortable on an August evening  There were a ton of kids there on a Saturday night and a ton of dogs   Love the vibe and decor   Soooo  this is where you lose me a bit because  well    a dog sitting on the patio chairs  with their paws and bodies on the tables where people eat  um  EWWW  Look  I love animals  but I need some boundaries  I don t want dog slobber or hair in my food or on my clothes   I didn t see one dog in the designated dog area  but I saw a ton of dogs on and around tables and chairs  It was just  gross  I love dogs   really I do   Anyway my food was ok  I m not a fan of sweet bread  and the bun on my turkey burger was sweet  maybe a potato bun   Fries were over salted  I ended up taking the bun off and trying wrap my burger with the ton of greens that were on the burger  no easy task    Our server  Tasha  was awesome   Kept our drinks coming and our waters filled and was super friendly ,4,2015-08-12
One of my favorite happy hour spots  The food is great  I highly recommend the Mac and Cheese  Great selection of beers and cocktails  You can always see a lot of dogs as well which is a plus   ,4,2017-03-02
I really love this place and think their food and beer options are delicious  I hate to write a poor review  however I am fairly certain that my credit card information was compromised after visiting the restaurant  The next week  I had numerous online charges pop up that I had not made  Thankfully my bank was able to refund the money  A few nights ago  I also found out that a friend also believes that her credit card information was compromised at the same location  Of course it is impossible to trace  but I would like to warn customers to be careful using cards at this location ,2,2017-01-24
Great place to have food and bring your dog  Me and my other dog mom friends come here often  Good beers and light summery cocktails,4,2018-09-01
Love this place  They have great brunch with fruity pebbles and mimosas  Happy hour is great but most of all Krystina gave us the best service tonight  Water was always filled and when we asked for two flights and to surprise us she was up for the challenge ,5,2016-10-29
I love the idea of this place  Pet friendly  kids are welcome and the atmosphere of the outside patio is exactly what I need on the weekends  Very laid back and fun to have brunch with friends and family  I am definitely a fan  I enjoyed the food at this location  however  the service could definitely improve  The server we had was not attentive at all  she came by maybe three times so we had to ask other servers and bussers for drinks  a box  and the check  She did not look like she was happy to be there  making money  serving the costumers  It was like painful for her to smile for once    I ll be back  hoping for a better service next time ,4,2017-09-05
What a great concept   Here is a restaurant that promotes social interactions with a lay back atmosphere  large outdoor and indoor dining options   Families  friends  furry friends are all welcome   In fact  adults get to chat on comfortable couches while kids play ping pong   It s brewery time all day there  come thirsty and have a good time Their menus have a good selection  check it out for yourself   my pix    I had a Cobb salad  Ron had  a turkey Club with fries  Both were good but pricey for what they were  My Cobb was a load of greens and not much else  bacon chips  didn t appeal to me    Ron s Club was average good   Overall it is a sweet spot in town ,4,2018-03-27
Came in for a bite on a cool Tuesday evening  Been here many times and the environment is always a great time  Since it was Tuesday and cool the patio was pretty quiet   Grabbed a table inside and the three of us had dinner  I enjoyed the Gobbler Turkey Burger which was fantastic with a side of sweet potato fries  The bun that the burger was served on was delicious    I had an Orange Pedal beer which was very good as usual ,5,2018-02-21
Happy Hour not so happy  Terrible service    different servers in       hours  and each new one did not have a clue about our order  One of our party never did get her second drink   Very confusing  Happy Hour apps  guacamole looked fabulous  BUT  not one hint of green chilies and for some strange reason  there were raisins in it   We all agreed  yuck  Hummus tasteless  They never did bring the cheese dip   The wontons were good   Sad  It s the only place like it in PV and we wanted it to be good ,2,2015-08-14
If your on a weight gain diet or trying to bulk up don t order the     blackened salmon filet     Seriously small amount of food   It doesn t come with free refills either  believe me I tried ,2,2015-09-02
I love the atmosphere here   I frequently go out and more times then not I have my daughter    she absolutely loves this place and has a fantastic time   The menu seems to be getting tastier  love it ,5,2016-02-29
I came across this restaurant accidently one day when i was waiting to get my nails done  but i didnt go in until about   months later to celebrate my boyfriend and I s   year anniversary  We ubered there and i was already so excited because this place looked really cool and fun and iv been wanting to come here for a while  When we got there it was a full house on a sunday night which is always a good sign  There beer selection is incredible and our server Leah  was very helpful with any questions we had  as well as any samples we would like  My boyfriend  Quinn and i both got a pint of the vanilla swirl which they brew there and it was amazzzing   we then had a couple green tea shots  but let me just say there bloody marys are incredddibbble  Im a freak when it comes to bloody marys and when Leah suggested the jalepeno vodka i jumped right on it   omg it was the best bloody s  i ever had lol  For food we had the ahi and calamari  it was good but not    dollars good  The mac del mar with shrimp was so yummy  Ohso brewery is a really fun place with incredible brews and outstanding service  We definatley enjoyed our anniversary  and cant wait to come back ,5,2016-11-28
The best about this place is for sure the ambience  The outdoor patio is wonderful and inside has a cool vibe as well  The staff I have encountered have always been friendly    I like their beer and I m usually not one to order beer  They have a solid happy hour too  some good small plate deals and   dollar pitchers   The food is decent  Besides appetizers they have burgers  sandwiches  tacos and some entree plates  Pretty standard brewery food just jazzed up a little bit  They keep their menu the same and it s not as big as it could be but like I said  just hanging out here for some beers is what makes this place great ,4,2017-12-07
Love this place  Awesome food  beers and service  The AZ burger and Chicken and Waffles are mint,5,2019-05-01
After skipping breakfast  we were looking for a quick lunch before tackling Trader Joes  It was early and uncrowded so we were seated immediately and our waitress was quick with menus  I ordered a Berry Hard Cider and while I can t say there was a big berry taste  this drink was not really sweet so was a real thirst quencher for a hot day  My husband ordered a beer and an enormous turkey sandwich on a huge croissant  Fresh tasting and packed with ingredients  he could only finish half  I ordered the grilled cheese  oozing with melted fontina  bacon  tomatoes  and ham  this was perfect comfort food  until halfway through when it became uncomfortable  but I could barely finish half  Both our sandwiches came with fries  I tried to ignore them because I was immediately overwhelmed with my sandwich  but the few I had were crisp and delicious  Considering the few patrons in the restaurant  the service could have been quicker but my server was cheerful and accommodating  They have a patio that s dog friendly  I briefly considered sharing my uneaten sandwich with Wonderdog but  I had brought home a complimentary dog biscuit which my dog devoured  So  no guilt for leaving him at home  I liked this place and we will go back  maybe for Happy Hour tomorrow ,4,2019-05-31
This is my favorite OHSO   Not only does it have great atmosphere  but the staff here is awesome  I brought my dog and during dinner he chewed through his leash without us noticing  The hostesses were on it  They saw him off leash and grabbed him right away before he even got outside  They even gave us a free leash so that we could finish our meal ,5,2019-05-03
Had a wonderful time at dinner last night  The atmosphere is great  Nice friendly service  We brought our dog Poppi along and they made her feel right at home as we walked in  They gave her a water bowl and a doggie treat  Thanks for being AWESOME  Cant wait to come visit again ,5,2019-09-01
A friend told us to check this place out and we are glad we did  The bf and I went at    pm and got their late night menu  The bf got the BBQ Burger which was fanfreakingtastic and I got the Steak Fries  another amazing choice   I don t know what type of bun that was but it was fluffy and heavenly   I tried their Peach Smash drink and the bf got the Orange Pale  My drink was top notch  kind of liked the Orange Pale but not so much  acquired taste    This place completely reminded me of Culinary Dropout in Scottsdale  same vibe    Overall we a great vibe  great food and great drinks  We will definitely come back  I also want to try the North Scottsdale location ,5,2017-07-03
So  we had wondered to that part of town and needed a good place for lunch   I liked the other OHSO locations so we decided to give this one a try   Glad we did   This is the best of the   we have gone   Love the layout and the bar   Tons of seating inside and outside   Excellent service when we sat at the bar   Lots of parking space   One of the best Bloody Mary s in town   Love the spiced jerky they put in it   We brought friends from out of town and they loved it   He was amazed at the size of the chicken and waffles   My burger was really good   Just wish it was a little spicier   Good selection of beers on tap   I wish there was one closer to Peoria   I will definitely be back when I m in the area ,5,2017-06-19
I have been to OHSO s newest location a number of times  including today for lunch  It is good for lunch and happy hour  and for a drink and some apps  It also is good for families and kids  If you don t want to be around kids at night or during the weekend  you will need to sit inside or go somewhere else   The patio is great  During the summer they have a number of large air conditioning units blowing cold air  Today we sat inside and between the indoor and outdoor air  we were cool even though we were sitting by a door   The beer was great  which is a given   The food is good to  Today I have the Asian Chop Salad  but had them replace the chicken with ahi  It was seasoned well and had good flavor  It also was a bit spicy  which I like  And the dressing was enough without being too much   My group also had a veggie burger and a regular hamburger  Thumbs up all around   So if you are in the area you should stop in for a beer and some food ,4,2015-08-29
Great place  Sam was out waiter and was beyond the best we have ever experienced  He was on top of our needs and exceeded our expectations  We were overly please with the service we received  We will happily be back soon and asking for Sam as our waiter    ,5,2017-09-17
OH SO    THIS is what everyone is talking about  I happened to have been shopping at the recently relocated Penzey s Spices  near Albertsons at Tatum and Shea  when I overheard a customer talking  no   RAVING about OHSO  She said she comes  in to town   which means that she probably lives in Cave Creek or Mesa   just to go to Penzey s and OHSO  well    I thought    why not do the same  So  after completing my Penzey s purchase  I headed across the street to OHSO  And  I am OH SO  okay  enough of that    I promise  glad I did  It was a beautiful Saturday  around  pm and the place was bustling  Just that perfect combination of busy enough to tell you that others liked it  but not so busy that I felt rushed to move on to make room for the next customer  Clearly this is a place where friends meet to catch up and hang out  Perfect  right  Well  I started off my adventure by sitting at the bar and ordering an OHSO Handlebar Hefe  Very nice  Then I checked out the menu  They have a very good selection of apps  salads  burgers and  wiches  I was torn between the Hot Pastrami sandwich and the Diablo burger  The server recommended the burger as did the  much  younger patron to my right  Well then  burger it was  And it turned out to be a very solid choice  The burger was well prepared and came with shoestring fries which I prefer to steak fries as the latter always seem to be somewhat undercooked  My only complaint with my burger was that the bun was either not toasted or not toasted well  This was a problem as the toppings they put on it made it a bit soggy  But other than that  it was wonderful  Who says you can t teach an old dog a new trick  And speaking of dogs  you should know that OHSO sports a dog friendly patio which is so cool  The cute pooches make you feel like you are hanging out at a friend s backyard   So the next time I need to swing by Penzey s for some Fox Point or Hot Curry  I will be SURE to visit OHSO  I recommend you do the same  You will be OH SO glad you did  sorry  I couldn t resist      Knife   Written by Knife of Knife N Fork  Please check out the reviews by my critic in crime  Fork  of Fork N Knife  ,4,2017-03-11
This new location is fantastic  I m so surprised to read about lack of service  as we didn t experience this at all  We went for dinner on a Sunday with   people and   dogs  There was a long wait  but the texting feature they use to waitlist people is very convenient  ALSO  they offer seating in comfy lounge chairs while you wait  A waitress came over within minutes of us sitting at those  and took our drink order   which arrived promptly  We actually only waited about     the time they quoted us   and the atmosphere was so enjoyable  it didn t feel like waiting    The food was very good  as always at OHSO   The burgers are to die for  and the green chili dip was very good too  Their BBQ is great     We love that they are so dog friendly  This location is even more so   if that s possible  They brought our girls water  and paid attention to them as if they were also paying customers    Cannot think of one thing to complain about   We ll be back  ,5,2015-04-13
Best chicken and waffles I ve ever had  Finally a good meal at OHSO  Brunch was great  Mimosas are top notch too    Hopeful for a good dinner next time ,5,2018-08-04
Meh     just meh    not  bad not great very average   very expensive and service was not great  We were ignored for the most part and the guacamole was pretty bad   ,1,2017-12-06
Good food  good seasonal beer selection and great decor  Definitely bringing my Pup next time  they have special doggie treats and will bring your pup some cool water as well    ,4,2016-11-18
LOVE everything about this place     Great food  amazing atmopshere  service is awesome   ,5,2015-05-06
I love O H S O   Great atmosphere and of course the beer we ordered was awesome    mmm   IPA  great tasting O H S O  beer   All I have to say is that this will be  our  nd house    servers were very friendly and even the manager  Matt  came to our table  Love  love the beer  ,5,2015-12-05
Love that they are dog friendly  Food and drinks are great  Always have fun sitting on the patio ,5,2017-05-10
They definitely got this one right   nice job  Staff  food  surroundings   spot on  We had a great time ,5,2015-04-19
The brunch and the staff just cannot be beat  There is so much I could say about this place  But the pricing and options are great  It s certainly your neighborhood bar you love going back to over and over again ,5,2016-10-13
Fun place  Great selection  Good menu  Never had a bad experience here  Great vibes ambiance     Unique beer selection is good  Cheese dip is fantastic ,4,2017-01-27
Good beer selection and very cheap especially on Happy hour   PV needed a spot like this  Sure beats drinking at big fat greek   Bartender Kristin is half of reason I come in here  she is everything a bartender should be  fast and friendly    People like her make you want to return and it really makes a difference in the experience     stars for her   stars for the beers  skip the food  ,5,2015-05-11
I wanted to like this place  I really did  Some old coworkers and I wanted to meet for happy hour and they put me in charge of picking the restaurant  This place was so conveniently located and I had heard such good things about the other locations that we decided to give it a try  Our party of   arrived around     on Friday and found ourselves a comfy seat on a couch  The atmosphere was relaxed and awesome  Good music  nice ambience   That s about where it ended  Our waitress was friendly at first  I ordered The Camelback mixed drink and it was terrible  I appreciate when bartenders don t skimp on the liquor  but no exaggeration  it was undrinkable  I sent it back and asked for a pitcher of Papago instead  It s pretty hard to mess up beer  I put in for a order of their crab wontons and the sweet potato fries  The crab wontons were     cream cheese and the littlest bit of crab  Wouldn t recommend  And my beloved sweet potato fries  limp and mushy  I also ordered a side of IPA mustard for the fries  just  no  I will say that my friends loved the Jalape o Margarita they ordered  that seemed to be the only winner  Towards the end the waitress was pretty difficult to find and interactions were awkward  When we asked her to spilt the check  she told us to write whose order was whose and give it back to her when we were ready  I know it s annoying to ask for split checks  but have never had a server do that ,2,2015-05-04
So happy to have a hot spot in our backyard   Beer   food are amazaballs   Kathy the bartender   manger rocks    Will be back tomorrow     star brewery   Eatery     ,5,2015-03-15
Food is ok  Atmosphere is great  Bartenders extremely disinterested at best  We will never be back but if you go sit at a table the waiters are probably better than the bartenders   It is a huge bummer to spend a night out with bad service ,2,2018-01-07
Really good atmosphere  food was B   and service was excellent  This location is definitely more open and friendly then the ohso in Arcadia  The backyard luau was fun but the food was B grade   Tbh I enjoy the Arcadia backyard bbq more but overall I really enjoyed this place   Definitely will be back,4,2016-07-04
If you dined here this past Saturday night         check your bank account  Our bank account was hacked as was the couple we were with  Luckily our bank caught it and we were able to recover the fraudulent charges  Manager on site was called today and made aware  but didn t seem concerned  Not sure I will be going back if I can t trust the wait staff with my card ,2,2015-08-19
IF YOU DON T WANT TO DRINK BEER   COME HERE   This may or may not reflect on this location or the Indian School location but if you don t have   of your   beers available on tap then what are you doing in business      Also the service  even for an airport  blew more than the chucks blown by a    year old drunk for the first time  I think I ll just sit here and take up the space for an hour ,1,2017-03-15
Just had the absolute worst experience here  Went in and ordered   drinks a mimosa and a Bloody Mary at the back bar outdoors  First  the bartender was completely non responsive to us for about    minutes  perhaps not hip enough   then he finally waited on us  Ordered a     mimosa and     Bloody Mary  While my husband was signing the tab  and yes we did leave a good tip  my husband basically touched the top heavy Bloody Mary  The drink went over  Any good bartender  and yes I have children in the industry  would have given another drink at no charge  as yes there was customer contact  but the drink was way too top heavy   This guy looked totally annoyed at the accidental spill and said if you want another you pay for it  it wasn t my fault  I have been totally at fault for an accidental drink spill and received a replacement  Sorry to have an accidental spill and ruin your day  normal part of your profession and I d say this bartender better learn to handle it ,1,2018-03-04
I ve been here twice in the last month and my summary is that the place has great beer  but mediocre food and service   The staff is the typical young distracted unprofessional servers who get to you when they get to you  usually without a smile   The food is overpriced and not good at all ,3,2018-07-10
Want to hang out in your back yard  but lack fancyy chairs  games shade  good beer and the ability to cook   Don t fret OHSO has all of that and they will clean up when you are done   This was the prefect venue for an informal gathering to have some beer and a small snack  I really enjoyed their home made stout     You may want to wait for the temps to dip below     before seeking out the patio ,4,2015-06-17
The food was just okay  Sort of bland  However  I still give them   stars for having good service and great tasting beer  We will give them another try in the near future  hopefully the food is a bit better ,3,2018-01-22
Came to OHSO for the first time and it was excellent  Our waiter was Eric and he was great and knowledgeable with the menu   I m a mac n cheese connoisseur and I have to say  both macs are great here  I love the spice the crab Mac had    It s a cool place for all types of people  Great place for happy hour and get togethers  I will most likely be back  Thanks,5,2016-01-05
Hey OHSO  It s     degrees out and the monsoon is here  Please turn off the misters  close the doors  and turn on the A C next time I m there  Whew    maybe that s what the    beer was for    Pretty good beer and the chicken   waffles were great though ,4,2018-07-08
Wonderful experience  The sandwich I had featured an AMAZING cranberry sauce to complement the turkey and bun  The beer was amazing  as always  I had the popcycle blonde  and it was super refreshing on the     degree day  Our waiter switched halfway through our dining experience  which wasn t ideal  but everyone was super nice and accommodating ,5,2017-06-21
I m a huge fan of the OHSO Arcadia location  and a so so fan of the N  Scottsdale location   The PV location definitely ranks higher than N  Scottsdale  but isn t quite up to par with Arcadia     Pros   The place is huge   Lots of activities  and plenty of seating   There are also lots of misters and giant fans to help make the patio scene bearable in the summer heat   Service was great and very attentive  especially while seated on the patio waiting for our table   At other establishments  you usually have to fend for yourself at the bar for drinks while waiting to be seated   Nice job here  OHSO   Good food and  as always  lots of delicious beers to choose from as well       Cons   Well  there s really just one   There are kids everywhere   I hate to sound like I m anti children because I m not   I love kids  I just think there is a time and a place   Late afternoon early evening hours   Fine  I get it   Parents want to chill with friends after the workday and enjoy a bevie or two   But when it gets to be like   or      I m not here to tell people how to raise their kids or anything  but I just sometimes prefer to enjoy my evening beers on a patio without kids running around everywhere     So  given that the PV location s atmosphere is more family oriented  I think I ll be more likely to visit the others when I m in the mood for chill drinks in the evening with friends   N  Scottsdale when it s just drinks  the food is not good there   I don t know why they can t get it right  and Arcadia when I m looking for good eats to enjoy with cold ones ,4,2015-08-24
